Entry	Identifier	OmekaURL	Entry_Clean_Recon	EntriesID	EntriesIdentifier	SeeAlso	Comment	Column 1
Cottbus	QGJ.v1.Loc.00239	https://undusting.org/jewish_sources/s/jewish_sources/item/16576	Cottbus	1250|1251|1252|1253|1254|1255|1256|1257|1258|1259|1260|1261|1262|1263|1264|1265|1266|1267|1268|1269|1270|1271|1272|1273|1274|1275|1276|1277|1278|1279|1280|1281|1282|1283|1284|1285|1286|1287|1288|1289|1290|1291|1292|1293|1294|1295|1296|1297|1298|1299|1300|1301|1302|1303|1304|1305|1316	QGJ.v1.A0058.I0186.E01298|QGJ.v1.A0058.I0186.E01299|QGJ.v1.A0058.I0186.E01300|QGJ.v1.A0058.I0186.E01301|QGJ.v1.A0058.I0186.E01302|QGJ.v1.A0058.I0186.E01303|QGJ.v1.A0058.I0186.E01304|QGJ.v1.A0058.I0186.E01305|QGJ.v1.A0058.I0187.E01306|QGJ.v1.A0058.I0187.E01307|QGJ.v1.A0058.I0188.E01308|QGJ.v1.A0058.I0188.E01309|QGJ.v1.A0058.I0188.E01310|QGJ.v1.A0058.I0188.E01311|QGJ.v1.A0058.I0188.E01312|QGJ.v1.A0058.I0188.E01313|QGJ.v1.A0058.I0189.E01314|QGJ.v1.A0058.I0189.E01315|QGJ.v1.A0058.I0189.E01316|QGJ.v1.A0058.I0189.E01317|QGJ.v1.A0058.I0190.E01318|QGJ.v1.A0058.I0190.E01319|QGJ.v1.A0058.I0190.E01320|QGJ.v1.A0058.I0190.E01321|QGJ.v1.A0058.I0190.E01322|QGJ.v1.A0058.I0190.E01323|QGJ.v1.A0058.I0190.E01324|QGJ.v1.A0058.I0190.E01325|QGJ.v1.A0058.I0190.E01326|QGJ.v1.A0058.I0190.E01327|QGJ.v1.A0058.I0190.E01328|QGJ.v1.A0058.I0190.E01329|QGJ.v1.A0058.I0190.E01330|QGJ.v1.A0058.I0190.E01331|QGJ.v1.A0058.I0190.E01332|QGJ.v1.A0058.I0190.E01333|QGJ.v1.A0058.I0190.E01334|QGJ.v1.A0058.I0190.E01335|QGJ.v1.A0058.I0190.E01336|QGJ.v1.A0058.I0190.E01337|QGJ.v1.A0058.I0190.E01338|QGJ.v1.A0058.I0190.E01339|QGJ.v1.A0058.I0190.E01340|QGJ.v1.A0058.I0191.E01341|QGJ.v1.A0058.I0191.E01342|QGJ.v1.A0058.I0192.E01343|QGJ.v1.A0058.I0192.E01344|QGJ.v1.A0058.I0192.E01345|QGJ.v1.A0058.I0192.E01346|QGJ.v1.A0058.I0192.E01347|QGJ.v1.A0058.I0192.E01348|QGJ.v1.A0058.I0192.E01349|QGJ.v1.A0058.I0192.E01350|QGJ.v1.A0058.I0192.E01351|QGJ.v1.A0058.I0192.E01352|QGJ.v1.A0058.I0192.E01353|QGJ.v1.A0060.I0196.E01364			Cottbus 1250-1305,1316
Crailsheim	QGJ.v1.Loc.00240	https://undusting.org/jewish_sources/s/jewish_sources/item/16577	Crailsheim	94/1	QGJ.v1.A0003.I0043.E00116			Crailsheim 94/1
Crainfeld	QGJ.v1.Loc.00241	https://undusting.org/jewish_sources/s/jewish_sources/item/16578	Crainfeld	4753	QGJ.v1.A0234.I0732.E04830			Crainfeld 4753
Creuzburg	QGJ.v1.Loc.00242	https://undusting.org/jewish_sources/s/jewish_sources/item/16579	Creuzburg	4974|4975	QGJ.v1.A0235.I0757.E05051|QGJ.v1.A0235.I0757.E05052			Creuzburg 4974,4975
Creyenberg	QGJ.v1.Loc.00243	https://undusting.org/jewish_sources/s/jewish_sources/item/16580	Creyenberg	4951|4970|4971|4972|4973|5018	QGJ.v1.A0235.I0754.E05028|QGJ.v1.A0235.I0757.E05047|QGJ.v1.A0235.I0757.E05048|QGJ.v1.A0235.I0757.E05049|QGJ.v1.A0235.I0757.E05050|QGJ.v1.A0235.I0758.E05095			Creyenberg 4951,4970-4973,5018
Crivitz	QGJ.v1.Loc.00244	https://undusting.org/jewish_sources/s/jewish_sources/item/16581	Crivitz	162/4|162/6|586|1062	QGJ.v1.A0006.I0053.E00191|QGJ.v1.A0006.I0053.E00193|QGJ.v1.A0031.I0110.E00628|QGJ.v1.A0043.I0163.E01104			Crivitz 162/4,162/6,586,1062
Cronna	QGJ.v1.Loc.00245	https://undusting.org/jewish_sources/s/jewish_sources/item/16582	Cronna	4832	QGJ.v1.A0235.I0742.E04909			Cronna 4832
CSSR	QGJ.v1.Loc.00246	https://undusting.org/jewish_sources/s/jewish_sources/item/16583	CSSR			Tschechoslowakei		CSSR
Culmsee	QGJ.v1.Loc.00247	https://undusting.org/jewish_sources/s/jewish_sources/item/16584	Culmsee	94/1	QGJ.v1.A0003.I0043.E00116			Culmsee 94/1
Cunersdorf	QGJ.v1.Loc.00248	https://undusting.org/jewish_sources/s/jewish_sources/item/16585	Cunersdorf	1497	QGJ.v1.A0066.I0209.E01545			Cunersdorf 1497
Czempin	QGJ.v1.Loc.00249	https://undusting.org/jewish_sources/s/jewish_sources/item/16586	Czempin	94/1	QGJ.v1.A0003.I0043.E00116			Czempin 94/1
Dabern (Pom.)	QGJ.v1.Loc.00250	https://undusting.org/jewish_sources/s/jewish_sources/item/16587	Dabern (Pom.)	4755	QGJ.v1.A0234.I0733.E04832			Dabern (Pom.) 4755
Daberstädt	QGJ.v1.Loc.00251	https://undusting.org/jewish_sources/s/jewish_sources/item/16588	Daberstädt	4761|4768	QGJ.v1.A0235.I0734.E04838|QGJ.v1.A0235.I0734.E04845			Daberstädt 4761,4768
Dachau (KZ)	QGJ.v1.Loc.00252	https://undusting.org/jewish_sources/s/jewish_sources/item/16589	Dachau (KZ)	54	QGJ.v1.A0003.I0037.E00076			Dachau (KZ) 54
Dänemark	QGJ.v1.Loc.00253	https://undusting.org/jewish_sources/s/jewish_sources/item/16590	Dänemark	823|4036|7984	QGJ.v1.A0033.I0120.E00865|QGJ.v1.A0196.I0638.E04113|QGJ.v1.A0287.I0968.E08078			Dänemark 823,4036,7984
Dahme	QGJ.v1.Loc.00254	https://undusting.org/jewish_sources/s/jewish_sources/item/16591	Dahme	1535	QGJ.v1.A0071.I0227.E01585			Dahme 1535
Damgarten	QGJ.v1.Loc.00255	https://undusting.org/jewish_sources/s/jewish_sources/item/16592	Damgarten	628	QGJ.v1.A0031.I0110.E00670			Damgarten 628
Danadorf	QGJ.v1.Loc.00256	https://undusting.org/jewish_sources/s/jewish_sources/item/16593	Danadorf	5536	QGJ.v1.A0239.I0828.E05617			Danadorf 5536
Dankmarshausen	QGJ.v1.Loc.00257	https://undusting.org/jewish_sources/s/jewish_sources/item/16594	Dankmarshausen	4927	QGJ.v1.A0235.I0752.E05004			Dankmarshausen 4927
Danzig	QGJ.v1.Loc.00258	https://undusting.org/jewish_sources/s/jewish_sources/item/16595	Danzig	94/1|1829|2002|4046	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0101.I0303.E01883|QGJ.v1.A0107.I0327.E02056|QGJ.v1.A0196.I0638.E04123			Danzig 94/1,1829,2002,4046
Dargun	QGJ.v1.Loc.00259	https://undusting.org/jewish_sources/s/jewish_sources/item/16596	Dargun	162/4|162/10|354|355|356|357|358|359|998|999	QGJ.v1.A0006.I0053.E00191|QGJ.v1.A0006.I0053.E00197|QGJ.v1.A0021.I0080.E00396|QGJ.v1.A0021.I0080.E00397|QGJ.v1.A0021.I0080.E00398|QGJ.v1.A0021.I0080.E00399|QGJ.v1.A0021.I0080.E00400|QGJ.v1.A0021.I0080.E00401|QGJ.v1.A0040.I0151.E01040|QGJ.v1.A0040.I0151.E01041			Dargun 162/4,162/10,354-359,998,999
Darmstadt	QGJ.v1.Loc.00260	https://undusting.org/jewish_sources/s/jewish_sources/item/16597	Darmstadt	94/1	QGJ.v1.A0003.I0043.E00116			Darmstadt 94/1
DDR	QGJ.v1.Loc.00261	https://undusting.org/jewish_sources/s/jewish_sources/item/16598	DDR	1/7|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94/5|95|96|97|98|99|100|101|102|103|104|105|106|107|108|109|110|111|112|113|114|115|116|117|118|119|120|121|122|123|124|125|126|127|128|129|130|131|132|133|134|135|136|137|138|139|140|141|142|143|144|145|146|147|148|149|150|151|152|153|154|155|156|157|158|159|160|161|163/6|222|995|996|997|1003|1004|1019|1113|1699|2957|2984/7|3038|3039|3040|3144|4602|4617|7124/1	QGJ.v1.A0000.E00007|QGJ.v1.A0001.E00009|QGJ.v1.A0003.I0029.E00026|QGJ.v1.A0003.I0029.E00027|QGJ.v1.A0003.I0029.E00028|QGJ.v1.A0003.I0029.E00029|QGJ.v1.A0003.I0029.E00030|QGJ.v1.A0003.I0029.E00031|QGJ.v1.A0003.I0029.E00032|QGJ.v1.A0003.I0029.E00033|QGJ.v1.A0003.I0030.E00034|QGJ.v1.A0003.I0030.E00035|QGJ.v1.A0003.I0030.E00036|QGJ.v1.A0003.I0030.E00037|QGJ.v1.A0003.I0030.E00038|QGJ.v1.A0003.I0030.E00039|QGJ.v1.A0003.I0030.E00040|QGJ.v1.A0003.I0030.E00041|QGJ.v1.A0003.I0031.E00042|QGJ.v1.A0003.I0032.E00043|QGJ.v1.A0003.I0032.E00044|QGJ.v1.A0003.I0033.E00045|QGJ.v1.A0003.I0033.E00046|QGJ.v1.A0003.I0033.E00047|QGJ.v1.A0003.I0033.E00048|QGJ.v1.A0003.I0033.E00049|QGJ.v1.A0003.I0033.E00050|QGJ.v1.A0003.I0033.E00051|QGJ.v1.A0003.I0033.E00052|QGJ.v1.A0003.I0034.E00059|QGJ.v1.A0003.I0033.E00053|QGJ.v1.A0003.I0034.E00054|QGJ.v1.A0003.I0034.E00055|QGJ.v1.A0003.I0034.E00056|QGJ.v1.A0003.I0034.E00057|QGJ.v1.A0003.I0034.E00058|QGJ.v1.A0003.I0035.E00060|QGJ.v1.A0003.I0035.E00061|QGJ.v1.A0003.I0035.E00062|QGJ.v1.A0003.I0035.E00063|QGJ.v1.A0003.I0036.E00064|QGJ.v1.A0003.I0037.E00065|QGJ.v1.A0003.I0037.E00066|QGJ.v1.A0003.I0037.E00067|QGJ.v1.A0003.I0037.E00068|QGJ.v1.A0003.I0037.E00069|QGJ.v1.A0003.I0037.E00070|QGJ.v1.A0003.I0037.E00071|QGJ.v1.A0003.I0037.E00072|QGJ.v1.A0003.I0037.E00073|QGJ.v1.A0003.I0037.E00074|QGJ.v1.A0003.I0037.E00075|QGJ.v1.A0003.I0037.E00076|QGJ.v1.A0003.I0038.E00077|QGJ.v1.A0003.I0038.E00078|QGJ.v1.A0003.I0038.E00079|QGJ.v1.A0003.I0038.E00080|QGJ.v1.A0003.I0038.E00081|QGJ.v1.A0003.I0038.E00082|QGJ.v1.A0003.I0038.E00083|QGJ.v1.A0003.I0038.E00084|QGJ.v1.A0003.I0039.E00085|QGJ.v1.A0003.I0040.E00094|QGJ.v1.A0003.I0039.E00086|QGJ.v1.A0003.I0039.E00087|QGJ.v1.A0003.I0039.E00088|QGJ.v1.A0003.I0039.E00089|QGJ.v1.A0003.I0039.E00090|QGJ.v1.A0003.I0039.E00091|QGJ.v1.A0003.I0039.E00092|QGJ.v1.A0003.I0039.E00093|QGJ.v1.A0003.I0040.E00095|QGJ.v1.A0003.I0041.E00096|QGJ.v1.A0003.I0041.E00097|QGJ.v1.A0003.I0041.E00098|QGJ.v1.A0003.I0041.E00099|QGJ.v1.A0003.I0041.E00100|QGJ.v1.A0003.I0041.E00101|QGJ.v1.A0003.I0041.E00102|QGJ.v1.A0003.I0042.E00103|QGJ.v1.A0003.I0042.E00104|QGJ.v1.A0003.I0042.E00105|QGJ.v1.A0003.I0043.E00106|QGJ.v1.A0003.I0043.E00107|QGJ.v1.A0003.I0043.E00108|QGJ.v1.A0003.I0043.E00109|QGJ.v1.A0003.I0043.E00110|QGJ.v1.A0003.I0043.E00111|QGJ.v1.A0003.I0043.E00112|QGJ.v1.A0003.I0043.E00113|QGJ.v1.A0003.I0043.E00114|QGJ.v1.A0003.I0043.E00115|QGJ.v1.A0003.I0043.E00120|QGJ.v1.A0005.I0044.E00121|QGJ.v1.A0005.I0044.E00122|QGJ.v1.A0005.I0044.E00123|QGJ.v1.A0005.I0044.E00124|QGJ.v1.A0005.I0044.E00125|QGJ.v1.A0005.I0044.E00126|QGJ.v1.A0005.I0044.E00127|QGJ.v1.A0005.I0044.E00128|QGJ.v1.A0005.I0044.E00129|QGJ.v1.A0005.I0044.E00130|QGJ.v1.A0005.I0044.E00131|QGJ.v1.A0005.I0044.E00132|QGJ.v1.A0005.I0044.E00133|QGJ.v1.A0005.I0044.E00134|QGJ.v1.A0005.I0044.E00135|QGJ.v1.A0005.I0044.E00136|QGJ.v1.A0005.I0044.E00137|QGJ.v1.A0005.I0044.E00138|QGJ.v1.A0005.I0044.E00139|QGJ.v1.A0005.I0044.E00140|QGJ.v1.A0005.I0044.E00141|QGJ.v1.A0005.I0044.E00142|QGJ.v1.A0005.I0044.E00143|QGJ.v1.A0005.I0044.E00144|QGJ.v1.A0005.I0044.E00145|QGJ.v1.A0005.I0044.E00146|QGJ.v1.A0005.I0044.E00147|QGJ.v1.A0005.I0044.E00148|QGJ.v1.A0005.I0044.E00149|QGJ.v1.A0005.I0044.E00150|QGJ.v1.A0005.I0044.E00151|QGJ.v1.A0005.I0044.E00152|QGJ.v1.A0005.I0044.E00153|QGJ.v1.A0005.I0044.E00154|QGJ.v1.A0005.I0044.E00155|QGJ.v1.A0005.I0044.E00156|QGJ.v1.A0005.I0044.E00157|QGJ.v1.A0005.I0044.E00158|QGJ.v1.A0005.I0044.E00159|QGJ.v1.A0005.I0044.E00160|QGJ.v1.A0005.I0044.E00161|QGJ.v1.A0005.I0044.E00162|QGJ.v1.A0005.I0044.E00163|QGJ.v1.A0005.I0044.E00164|QGJ.v1.A0005.I0044.E00165|QGJ.v1.A0005.I0044.E00166|QGJ.v1.A0005.I0044.E00167|QGJ.v1.A0005.I0044.E00168|QGJ.v1.A0005.I0044.E00169|QGJ.v1.A0005.I0045.E00170|QGJ.v1.A0005.I0045.E00171|QGJ.v1.A0005.I0045.E00172|QGJ.v1.A0005.I0045.E00173|QGJ.v1.A0005.I0045.E00174|QGJ.v1.A0005.I0045.E00175|QGJ.v1.A0005.I0045.E00176|QGJ.v1.A0005.I0046.E00177|QGJ.v1.A0005.I0046.E00178|QGJ.v1.A0005.I0047.E00179|QGJ.v1.A0005.I0048.E00180|QGJ.v1.A0006.I0049.E00181|QGJ.v1.A0006.I0049.E00182|QGJ.v1.A0006.I0050.E00183|QGJ.v1.A0006.I0050.E00184|QGJ.v1.A0006.I0051.E00185|QGJ.v1.A0006.I0052.E00186|QGJ.v1.A0006.I0053.E00187|QGJ.v1.A0006.I0053.E00205|QGJ.v1.A0014.I0066.E00264|QGJ.v1.A0040.I0151.E01037|QGJ.v1.A0040.I0151.E01038|QGJ.v1.A0040.I0151.E01039|QGJ.v1.A0040.I0151.E01045|QGJ.v1.A0040.I0151.E01046|QGJ.v1.A0040.I0151.E01061|QGJ.v1.A0050.I0171.E01155|QGJ.v1.A0093.I0285.E01747|QGJ.v1.A0170.I0536.E03024|QGJ.v1.A0173.I0540.E03061|QGJ.v1.A0177.I0554.E03115|QGJ.v1.A0177.I0554.E03116|QGJ.v1.A0177.I0554.E03117|QGJ.v1.A0183.I0580.E03221|QGJ.v1.A0218.I0700.E04679|QGJ.v1.A0221.I0703.E04694|QGJ.v1.A0239.I0860.E07205			DDR 1/7, 2, 4-93, 94/5, 95-154,155-161, 163/6, 222, 995-997,1003, 1004, 1019, 1113, 1699,2957, 2984/7, 3038-3040, 3144,4602,4617,7124/1
Deggingen	QGJ.v1.Loc.00262	https://undusting.org/jewish_sources/s/jewish_sources/item/16599	Deggingen	94/1	QGJ.v1.A0003.I0043.E00116			Deggingen 94/1
Delitzsch	QGJ.v1.Loc.00263	https://undusting.org/jewish_sources/s/jewish_sources/item/16600	Delitzsch	94/1|2128/7	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0109.I0338.E02188			Delitzsch 94/1,2128/7
Delmenhorst	QGJ.v1.Loc.00264	https://undusting.org/jewish_sources/s/jewish_sources/item/16601	Delmenhorst	94/1|55	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0003.I0038.E00077			Delmenhorst 94/1, 55
Demmin	QGJ.v1.Loc.00265	https://undusting.org/jewish_sources/s/jewish_sources/item/16602	Demmin	163/1|891|961|998|999|1104	QGJ.v1.A0006.I0053.E00200|QGJ.v1.A0033.I0126.E00933|QGJ.v1.A0033.I0134.E01003|QGJ.v1.A0040.I0151.E01040|QGJ.v1.A0040.I0151.E01041|QGJ.v1.A0045.I0167.E01146			Demmin 163/1, 891, 961, 998, 999,1104
Den Haag	QGJ.v1.Loc.00266	https://undusting.org/jewish_sources/s/jewish_sources/item/16603	Den Haag	4909|4910|7158	QGJ.v1.A0235.I0751.E04986|QGJ.v1.A0235.I0751.E04987|QGJ.v1.A0243.I0865.E07244			Den Haag 4909,4910,7158
Derenburg	QGJ.v1.Loc.00267	https://undusting.org/jewish_sources/s/jewish_sources/item/16604	Derenburg	2209|2210|2211|2212|2213|2214|2215|2216|2217|2218|2219	QGJ.v1.A0122.I0356.E02276|QGJ.v1.A0122.I0356.E02277|QGJ.v1.A0122.I0357.E02278|QGJ.v1.A0122.I0357.E02279|QGJ.v1.A0122.I0357.E02280|QGJ.v1.A0122.I0357.E02281|QGJ.v1.A0122.I0357.E02282|QGJ.v1.A0122.I0357.E02283|QGJ.v1.A0122.I0357.E02284|QGJ.v1.A0122.I0357.E02285|QGJ.v1.A0122.I0357.E02286			Derenburg 2209-2219
Dermbach	QGJ.v1.Loc.00268	https://undusting.org/jewish_sources/s/jewish_sources/item/16605	Dermbach	7097|7341|7504|7505|7506	QGJ.v1.A0239.I0858.E07178|QGJ.v1.A0254.I0890.E07434|QGJ.v1.A0267.I0907.E07597|QGJ.v1.A0267.I0907.E07598|QGJ.v1.A0267.I0907.E07599			Dermbach 7097,7341,7504-7506
Dernburg	QGJ.v1.Loc.00269	https://undusting.org/jewish_sources/s/jewish_sources/item/16606	Dernburg	5560|5561	QGJ.v1.A0239.I0828.E05641|QGJ.v1.A0239.I0828.E05642			Dernburg 5560,5561
Dessau	QGJ.v1.Loc.00270	https://undusting.org/jewish_sources/s/jewish_sources/item/16607	Dessau	94/1|1942|2067|2113|2129/1|2129/2|2129/3|2129/4|2220|2221|2222|2223|2224|2225|2226|2227|2228|2229|2230|2231|2232|2517|2518|2526|2890|2894|2952|2953|2954|2955|2968|3256|3296|3435|3992|4001|4030|4033|4042|4115|4118|4136|4138|4159|4187|4188|4189|4202|4215|4217|4242|4247|4269|4275|5417|5426|7124/6	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0107.I0326.E01995|QGJ.v1.A0108.I0332.E02121|QGJ.v1.A0109.I0336.E02167|QGJ.v1.A0109.I0338.E02193|QGJ.v1.A0109.I0338.E02194|QGJ.v1.A0109.I0338.E02195|QGJ.v1.A0109.I0338.E02196|QGJ.v1.A0123.I0358.E02287|QGJ.v1.A0123.I0359.E02288|QGJ.v1.A0123.I0359.E02289|QGJ.v1.A0123.I0359.E02290|QGJ.v1.A0123.I0360.E02291|QGJ.v1.A0123.I0360.E02292|QGJ.v1.A0123.I0360.E02293|QGJ.v1.A0123.I0360.E02294|QGJ.v1.A0123.I0361.E02295|QGJ.v1.A0123.I0361.E02296|QGJ.v1.A0123.I0361.E02297|QGJ.v1.A0123.I0361.E02298|QGJ.v1.A0123.I0361.E02299|QGJ.v1.A0141.I0420.E02584|QGJ.v1.A0141.I0420.E02585|QGJ.v1.A0141.I0422.E02593|QGJ.v1.A0164.I0512.E02957|QGJ.v1.A0164.I0516.E02961|QGJ.v1.A0170.I0534.E03019|QGJ.v1.A0170.I0534.E03020|QGJ.v1.A0170.I0534.E03021|QGJ.v1.A0170.I0534.E03022|QGJ.v1.A0172.I0539.E03035|QGJ.v1.A0185.I0588.E03333|QGJ.v1.A0185.I0588.E03373|QGJ.v1.A0185.I0588.E03512|QGJ.v1.A0196.I0638.E04069|QGJ.v1.A0196.I0638.E04075|QGJ.v1.A0196.I0638.E04107|QGJ.v1.A0196.I0638.E04110|QGJ.v1.A0196.I0638.E04119|QGJ.v1.A0196.I0643.E04192|QGJ.v1.A0196.I0643.E04195|QGJ.v1.A0196.I0643.E04213|QGJ.v1.A0196.I0643.E04215|QGJ.v1.A0196.I0643.E04236|QGJ.v1.A0196.I0643.E04264|QGJ.v1.A0196.I0643.E04265|QGJ.v1.A0196.I0643.E04266|QGJ.v1.A0196.I0643.E04279|QGJ.v1.A0196.I0643.E04292|QGJ.v1.A0196.I0643.E04294|QGJ.v1.A0196.I0643.E04319|QGJ.v1.A0196.I0643.E04324|QGJ.v1.A0196.I0643.E04346|QGJ.v1.A0196.I0643.E04352|QGJ.v1.A0236.I0802.E05494|QGJ.v1.A0236.I0803.E05498|QGJ.v1.A0239.I0860.E07210			Dessau 94/1, 1942, 2067, 2113,2129/1-4, 2220-2232, 2517, 2518,2526, 2890, 2894, 2952-2955,2968, 3256, 3296, 3435, 3992,4001, 4030, 4033, 4042, 4115,4118, 4136, 4138, 4159, 4187-4189, 4202, 4215, 4217, 4242,4247, 4269, 4275, 5417, 5426,7124/6
Dettelbach	QGJ.v1.Loc.00271	https://undusting.org/jewish_sources/s/jewish_sources/item/16608	Dettelbach	94/1	QGJ.v1.A0003.I0043.E00116			Dettelbach 94/1
Dettensee	QGJ.v1.Loc.00272	https://undusting.org/jewish_sources/s/jewish_sources/item/16609	Dettensee	94/1	QGJ.v1.A0003.I0043.E00116			Dettensee 94/1
Deutsch-Eylau	QGJ.v1.Loc.00273	https://undusting.org/jewish_sources/s/jewish_sources/item/16610	Deutsch-Eylau	4732	QGJ.v1.A0234.I0732.E04809			Deutsch-Eylau 4732
Deutschkrone	QGJ.v1.Loc.00274	https://undusting.org/jewish_sources/s/jewish_sources/item/16611	Deutschkrone	94/1|4733	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0234.I0732.E04810			Deutschkrone 94/1, 4733
Diedorf	QGJ.v1.Loc.00275	https://undusting.org/jewish_sources/s/jewish_sources/item/16612	Diedorf	5109	QGJ.v1.A0235.I0762.E05186			Diedorf 5109
Diespeck	QGJ.v1.Loc.00276	https://undusting.org/jewish_sources/s/jewish_sources/item/16613	Diespeck	94/1	QGJ.v1.A0003.I0043.E00116			Diespeck 94/1
Dietzhausen	QGJ.v1.Loc.00277	https://undusting.org/jewish_sources/s/jewish_sources/item/16614	Dietzhausen	5878|5914	QGJ.v1.A0239.I0831.E05959|QGJ.v1.A0239.I0831.E05995			Dietzhausen 5878, 5914
Diez/Lahn	QGJ.v1.Loc.00278	https://undusting.org/jewish_sources/s/jewish_sources/item/16615	Diez/Lahn	94/1	QGJ.v1.A0003.I0043.E00116			Diez/Lahn 94/1
Dillstädt 5703, 5826, 6043, 6213,6250,6423,Dinslaken	QGJ.v1.Loc.00279	https://undusting.org/jewish_sources/s/jewish_sources/item/16616	Dillstädt 5703, 5826, 6043, 6213,6250,6423,Dinslaken	94/1	QGJ.v1.A0003.I0043.E00116			Dillstädt 5703, 5826, 6043, 6213,6250,6423,Dinslaken 94/1
Dippoldiswalde	QGJ.v1.Loc.00280	https://undusting.org/jewish_sources/s/jewish_sources/item/16617	Dippoldiswalde	2983/4|3217|3218|3219|3220|3221|3222|4137	QGJ.v1.A0173.I0540.E03053|QGJ.v1.A0184.I0585.E03294|QGJ.v1.A0184.I0585.E03295|QGJ.v1.A0184.I0585.E03296|QGJ.v1.A0184.I0585.E03297|QGJ.v1.A0184.I0585.E03298|QGJ.v1.A0184.I0585.E03299|QGJ.v1.A0196.I0643.E04214			Dippoldiswalde 2983/4, 3217-3222,4137
Doberan	QGJ.v1.Loc.00281	https://undusting.org/jewish_sources/s/jewish_sources/item/16618	Doberan	162/6	QGJ.v1.A0006.I0053.E00193			Doberan 162/6
Doberlug(-Kirchhain)	QGJ.v1.Loc.00282	https://undusting.org/jewish_sources/s/jewish_sources/item/16619	Doberlug(-Kirchhain)	1313|1314|1315|1316	QGJ.v1.A0060.I0196.E01361|QGJ.v1.A0060.I0196.E01362|QGJ.v1.A0060.I0196.E01363|QGJ.v1.A0060.I0196.E01364			Doberlug(-Kirchhain) 1313-1316
Dobritz	QGJ.v1.Loc.00283	https://undusting.org/jewish_sources/s/jewish_sources/item/16620	Dobritz	3736	QGJ.v1.A0185.I0605.E03813			Dobritz 3736
Dobro	QGJ.v1.Loc.00284	https://undusting.org/jewish_sources/s/jewish_sources/item/16621	Dobro	4823	QGJ.v1.A0235.I0740.E04900			Dobro 4823
Dobrzyca	QGJ.v1.Loc.00285	https://undusting.org/jewish_sources/s/jewish_sources/item/16622	Dobrzyca	94/1	QGJ.v1.A0003.I0043.E00116			Dobrzyca 94/1
Döbeln	QGJ.v1.Loc.00286	https://undusting.org/jewish_sources/s/jewish_sources/item/16623	Döbeln	2984/1	QGJ.v1.A0173.I0540.E03055			Döbeln 2984/1
Döbern	QGJ.v1.Loc.00287	https://undusting.org/jewish_sources/s/jewish_sources/item/16624	Döbern	1386|1387|1388	QGJ.v1.A0065.I0201.E01434|QGJ.v1.A0065.I0201.E01435|QGJ.v1.A0065.I0201.E01436			Döbern 1386-1388
Dölzschen	QGJ.v1.Loc.00288	https://undusting.org/jewish_sources/s/jewish_sources/item/16625	Dölzschen	3732|3733|3734|3735	QGJ.v1.A0185.I0605.E03809|QGJ.v1.A0185.I0605.E03810|QGJ.v1.A0185.I0605.E03811|QGJ.v1.A0185.I0605.E03812			Dölzschen 3732-3735
Dömitz	QGJ.v1.Loc.00289	https://undusting.org/jewish_sources/s/jewish_sources/item/16626	Dömitz	162/4|162/8|318|693|999|1105	QGJ.v1.A0006.I0053.E00191|QGJ.v1.A0006.I0053.E00195|QGJ.v1.A0018.I0075.E00356|QGJ.v1.A0031.I0110.E00734|QGJ.v1.A0040.I0151.E01041|QGJ.v1.A0047.I0168.E01147			Dömitz 162/4,162/8, 318,693, 999,1105
Dornburg	QGJ.v1.Loc.00290	https://undusting.org/jewish_sources/s/jewish_sources/item/16627	Dornburg	4819|4820|4821	QGJ.v1.A0235.I0740.E04896|QGJ.v1.A0235.I0740.E04897|QGJ.v1.A0235.I0740.E04898			Dornburg 4819-4821
Dortmund	QGJ.v1.Loc.00291	https://undusting.org/jewish_sources/s/jewish_sources/item/16628	Dortmund	94/1|2009	QGJ.v1.A0003.I0043.E00116|QGJ.v1.A0107.I0327.E02063			Dortmund 94/1,2009
